Entity,Code,Year,Oil (terawatt-hours)
China,CHN,1981,956.3349000000003
China,CHN,1982,945.79812
China,CHN,1983,964.8364300000002
China,CHN,1984,999.6799100000003
China,CHN,1985,1043.7343500000002
China,CHN,1986,1109.16473
China,CHN,1987,1178.0027000000002
China,CHN,1988,1265.6929000000002
China,CHN,1989,1324.5755900000001
China,CHN,1990,1312.5734300000004
China,CHN,1991,1417.1503899999998
China,CHN,1992,1539.5561399999997
China,CHN,1993,1695.5563080000004
China,CHN,1994,1722.678631
China,CHN,1995,1863.1236740000002
China,CHN,1996,2043.0120946
China,CHN,1997,2234.7202005000004
China,CHN,1998,2292.0502855
China,CHN,1999,2434.5167388
China,CHN,2000,2607.6256835
China,CHN,2001,2664.2892841256007
China,CHN,2002,2885.4305858023686
China,CHN,2003,3220.76506951348
China,CHN,2004,3761.2086801193677
China,CHN,2005,3825.408277972737
China,CHN,2006,4107.09019192603
China,CHN,2007,4310.799866477165
China,CHN,2008,4396.83231209188
China,CHN,2009,4568.428114623546
China,CHN,2010,5215.9951314312875
China,CHN,2011,5409.182482407937
China,CHN,2012,5664.61945161867
China,CHN,2013,5909.689049258933
China,CHN,2014,6140.209874344382
China,CHN,2015,6534.187399331371
China,CHN,2016,6729.773293110591
Colombia,COL,1965,44.65872173991247
Colombia,COL,1966,51.14813926790339
Colombia,COL,1967,51.55863532740244
Colombia,COL,1968,57.37814876142337
Colombia,COL,1969,55.077722338527686
Colombia,COL,1970,62.1234131014239
Colombia,COL,1971,64.32553
Colombia,COL,1972,73.23411000000002
Colombia,COL,1973,70.05912000000002
Colombia,COL,1974,77.63024999999999
Colombia,COL,1975,78.10708000000002
Colombia,COL,1976,82.42181000000001
Colombia,COL,1977,82.52647999999999
Colombia,COL,1978,84.01512000000001
Colombia,COL,1979,89.23699000000002
Colombia,COL,1980,84.74222054972937
Colombia,COL,1981,86.85755755394185
Colombia,COL,1982,89.03006183426284
Colombia,COL,1983,92.16622540240311
Colombia,COL,1984,91.59042864323558
Colombia,COL,1985,95.08099600993042
Colombia,COL,1986,94.02989652576709
Colombia,COL,1987,98.91818078591832
Colombia,COL,1988,104.18096230465743
Colombia,COL,1989,106.87069671905134
Colombia,COL,1990,108.5335261971957
Colombia,COL,1991,111.3561984608496
Colombia,COL,1992,122.64746653109498
Colombia,COL,1993,130.67361409235787
Colombia,COL,1994,134.79940694459603
Colombia,COL,1995,142.16025600601108
Colombia,COL,1996,146.8144992101508
Colombia,COL,1997,149.2136841354508
Colombia,COL,1998,145.6193986919439
Colombia,COL,1999,128.93809533993465
Colombia,COL,2000,126.35052267282231
Colombia,COL,2001,118.30883719555118
Colombia,COL,2002,116.42443013148443
Colombia,COL,2003,121.29560817048693
Colombia,COL,2004,121.3659808664772
Colombia,COL,2005,126.22526774779836
Colombia,COL,2006,126.24925499846903
Colombia,COL,2007,124.87768330424922
Colombia,COL,2008,135.8929745586394
Colombia,COL,2009,124.10241716938431
Colombia,COL,2010,138.75725822435584
Colombia,COL,2011,148.47988401233363
Colombia,COL,2012,161.18653909759757
Colombia,COL,2013,161.71780988897814
Colombia,COL,2014,171.72815278238434
Colombia,COL,2015,180.86369359041538
Colombia,COL,2016,185.03893231627555
Czech Republic,CZE,1965,46.485110000000006
Czech Republic,CZE,1966,51.38134000000001
Czech Republic,CZE,1967,57.173080000000006
Czech Republic,CZE,1968,63.03460000000001
Czech Republic,CZE,1969,67.67497000000002
Czech Republic,CZE,1970,81.22391999999999
Czech Republic,CZE,1971,89.37655
Czech Republic,CZE,1972,97.91296999999999
Czech Republic,CZE,1973,110.13610000000004
Czech Republic,CZE,1974,113.03197
Czech Republic,CZE,1975,124.73175000000002
Czech Republic,CZE,1976,131.83768000000003
Czech Republic,CZE,1977,137.83876
Czech Republic,CZE,1978,142.59543
Czech Republic,CZE,1979,144.92143000000002
Czech Republic,CZE,1980,134.90800000000002
Czech Republic,CZE,1981,132.94253000000003
Czech Republic,CZE,1982,121.26601000000001
Czech Republic,CZE,1983,118.70741
Czech Republic,CZE,1984,125.81334000000003
Czech Republic,CZE,1985,123.54549000000002
Czech Republic,CZE,1986,118.37014000000002
Czech Republic,CZE,1987,119.4401
Czech Republic,CZE,1988,114.62528
Czech Republic,CZE,1989,109.08940000000001
Czech Republic,CZE,1990,98.23861000000002
Czech Republic,CZE,1991,82.51485
Czech Republic,CZE,1992,78.85140000000001
Czech Republic,CZE,1993,79.93299
Czech Republic,CZE,1994,82.07291
Czech Republic,CZE,1995,93.09815000000002
Czech Republic,CZE,1996,97.33147000000001
Czech Republic,CZE,1997,92.67947000000002
Czech Republic,CZE,1998,96.07543
Czech Republic,CZE,1999,95.34274
Czech Republic,CZE,2000,92.30731
Czech Republic,CZE,2001,97.38962000000001
Czech Republic,CZE,2002,94.70309000000002
Czech Republic,CZE,2003,101.181
Czech Republic,CZE,2004,111.00835000000001
Czech Republic,CZE,2005,115.54405000000001
Czech Republic,CZE,2006,114.21823000000002
Czech Republic,CZE,2007,113.26456999999999
Czech Republic,CZE,2008,115.20678000000001
Czech Republic,CZE,2009,112.4621
Czech Republic,CZE,2010,106.89133
Czech Republic,CZE,2011,105.06542000000002
Czech Republic,CZE,2012,104.13502
Czech Republic,CZE,2013,99.34346000000001
Czech Republic,CZE,2014,105.40269000000002
Czech Republic,CZE,2015,103.83264000000001
Czech Republic,CZE,2016,97.70914114719584
Denmark,DNK,1965,121.01015000000002
Denmark,DNK,1966,137.96669
Denmark,DNK,1967,145.99139000000002
Denmark,DNK,1968,158.59831
Denmark,DNK,1969,190.97623000000004
Denmark,DNK,1970,212.56151
Denmark,DNK,1971,209.67727000000002
Denmark,DNK,1972,221.99344
Denmark,DNK,1973,204.69963000000004
Denmark,DNK,1974,185.55665
Denmark,DNK,1975,183.11435
Denmark,DNK,1976,194.69783
Denmark,DNK,1977,194.55827
Denmark,DNK,1978,193.72091000000006
Denmark,DNK,1979,185.02167000000003
Denmark,DNK,1980,158.04007
Denmark,DNK,1981,149.15475000000004
Denmark,DNK,1982,128.39520000000002
Denmark,DNK,1983,121.44046000000002
Denmark,DNK,1984,120.03323000000003
Denmark,DNK,1985,123.74320000000002
Denmark,DNK,1986,122.18478000000003
Denmark,DNK,1987,112.17135000000002
Denmark,DNK,1988,111.45029000000001
Denmark,DNK,1989,107.34490000000001
Denmark,DNK,1990,105.0189
Denmark,DNK,1991,106.49591000000001
Denmark,DNK,1992,105.49573000000001
Denmark,DNK,1993,110.72923000000002
Denmark,DNK,1994,118.00961000000005
Denmark,DNK,1995,123.05703000000003
Denmark,DNK,1996,134.03574999999998
Denmark,DNK,1997,129.19767
Denmark,DNK,1998,124.60382000000003
Denmark,DNK,1999,123.81298000000004
Denmark,DNK,2000,120.28908999999999
Denmark,DNK,2001,115.41612
Denmark,DNK,2002,111.45029000000001
Denmark,DNK,2003,107.32164
Denmark,DNK,2004,105.34453999999998
Denmark,DNK,2005,106.56569
Denmark,DNK,2006,108.82191
Denmark,DNK,2007,109.50808
Denmark,DNK,2008,107.90314
Denmark,DNK,2009,96.06380000000003
Denmark,DNK,2010,97.16865000000001
Denmark,DNK,2011,96.02891
Denmark,DNK,2012,90.15576000000001
Denmark,DNK,2013,89.80686000000001
Denmark,DNK,2014,91.05200269000001
Denmark,DNK,2015,92.90863766323977
Denmark,DNK,2016,93.48518680566359
Ecuador,ECU,1965,7.687430000000002
Ecuador,ECU,1966,8.036330000000001
Ecuador,ECU,1967,8.675980000000001
Ecuador,ECU,1968,10.36233
Ecuador,ECU,1969,11.00198
Ecuador,ECU,1970,12.57203
Ecuador,ECU,1971,13.88622
Ecuador,ECU,1972,14.281640000000001
Ecuador,ECU,1973,15.851690000000001
Ecuador,ECU,1974,18.10791
Ecuador,ECU,1975,17.6776
Ecuador,ECU,1976,19.875670000000003
Ecuador,ECU,1977,24.783530000000006
Ecuador,ECU,1978,25.271989999999995
Ecuador,ECU,1979,26.911820000000002
Ecuador,ECU,1980,34.448060000000005
Ecuador,ECU,1981,38.69301000000001
Ecuador,ECU,1982,42.36809
Ecuador,ECU,1983,38.80931
Ecuador,ECU,1984,38.89072
Ecuador,ECU,1985,47.915600000000005
Ecuador,ECU,1986,48.636660000000006
Ecuador,ECU,1987,49.04371000000001
Ecuador,ECU,1988,47.43877
Ecuador,ECU,1989,49.03208000000001
Ecuador,ECU,1990,48.61340000000001
Ecuador,ECU,1991,55.126200000000004
Ecuador,ECU,1992,53.16073
Ecuador,ECU,1993,55.7077
Ecuador,ECU,1994,60.76675000000001
Ecuador,ECU,1995,58.76639
Ecuador,ECU,1996,66.04677000000001
Ecuador,ECU,1997,75.79271000000001
Ecuador,ECU,1998,77.23483000000002
Ecuador,ECU,1999,70.09401000000001
Ecuador,ECU,2000,74.15288
Ecuador,ECU,2001,73.71094000000001
Ecuador,ECU,2002,79.23519000000002
Ecuador,ECU,2003,81.95661000000001
Ecuador,ECU,2004,84.1012929749398
Ecuador,ECU,2005,91.60916998437752
Ecuador,ECU,2006,97.01248923248026
Ecuador,ECU,2007,98.6246693535227
Ecuador,ECU,2008,101.57070179861329
Ecuador,ECU,2009,103.4873555548189
Ecuador,ECU,2010,119.51569652127743
Ecuador,ECU,2011,122.56477147380686
Ecuador,ECU,2012,126.95972436785632
Ecuador,ECU,2013,134.47765830164445
Ecuador,ECU,2014,141.6923731336377
Ecuador,ECU,2015,137.20008746685193
Ecuador,ECU,2016,128.428221030966
Egypt,EGY,1965,80.66568000000001
Egypt,EGY,1966,86.63186999999999
Egypt,EGY,1967,70.4778
Egypt,EGY,1968,73.75746000000001
Egypt,EGY,1969,54.4284
Egypt,EGY,1970,70.65225000000001
Egypt,EGY,1971,72.85032
Egypt,EGY,1972,83.15450000000001
Egypt,EGY,1973,78.17686000000002
Egypt,EGY,1974,86.29459999999999
Egypt,EGY,1975,95.57534000000001
Egypt,EGY,1976,112.95056000000001
Egypt,EGY,1977,120.55658000000001
Egypt,EGY,1978,124.76664000000001
Egypt,EGY,1979,136.80369000000002
Egypt,EGY,1980,153.10895
Egypt,EGY,1981,176.20613
Egypt,EGY,1982,200.46631000000008
Egypt,EGY,1983,220.85370000000003
Egypt,EGY,1984,238.18239999999997
Egypt,EGY,1985,241.93889
Egypt,EGY,1986,242.91581000000005
Egypt,EGY,1987,252.45241000000001
Egypt,EGY,1988,256.34846
Egypt,EGY,1989,266.45493
Egypt,EGY,1990,276.28228
Egypt,EGY,1991,271.78146999999996
Egypt,EGY,1992,264.14056
Egypt,EGY,1993,251.33593000000008
Egypt,EGY,1994,249.66121000000004
Egypt,EGY,1995,270.74640000000005
Egypt,EGY,1996,286.08637
Egypt,EGY,1997,301.93805999999995
Egypt,EGY,1998,317.8130100000001
Egypt,EGY,1999,323.4535600000001
Egypt,EGY,2000,316.33600000000007
Egypt,EGY,2001,303.33366
Egypt,EGY,2002,293.58772
Egypt,EGY,2003,301.44960000000003
Egypt,EGY,2004,311.92823
Egypt,EGY,2005,346.78334000000007
Egypt,EGY,2006,333.36232000000007
Egypt,EGY,2007,355.4011700000001
Egypt,EGY,2008,379.6520460000001
Egypt,EGY,2009,399.9816349
Egypt,EGY,2010,422.137599
Egypt,EGY,2011,391.8961100000001
Egypt,EGY,2012,410.62386338518735
Egypt,EGY,2013,415.86553999999995
Egypt,EGY,2014,445.68485999999996
Egypt,EGY,2015,460.8410350987286
Egypt,EGY,2016,472.6475387069566
Europe & Eurasia,,1965,6861.430311220722
Europe & Eurasia,,1966,7476.759475838668
Europe & Eurasia,,1967,8114.815604160201
Europe & Eurasia,,1968,8845.544143891935
Europe & Eurasia,,1969,9744.85679782715
Europe & Eurasia,,1970,10784.324777852413
Europe & Eurasia,,1971,11340.079198350737
Europe & Eurasia,,1972,12178.975400528085
Europe & Eurasia,,1973,13066.262235517828
Europe & Eurasia,,1974,12855.809123056188
Europe & Eurasia,,1975,12716.03437092413
Europe & Eurasia,,1976,13420.448344518118
Europe & Eurasia,,1977,13493.104556743043
Europe & Eurasia,,1978,14099.35017177527
Europe & Eurasia,,1979,14384.615729630194
Europe & Eurasia,,1980,13959.793451047428
Europe & Eurasia,,1981,13379.658792403885
Europe & Eurasia,,1982,12928.503993929366
Europe & Eurasia,,1983,12648.278220433749
Europe & Eurasia,,1984,12687.606594247585
Europe & Eurasia,,1985,12652.795781551287
Europe & Eurasia,,1986,12968.211397003153
Europe & Eurasia,,1987,13022.004355228837
Europe & Eurasia,,1988,13071.58699802268
Europe & Eurasia,,1989,13061.565683635332
Europe & Eurasia,,1990,13125.472080690906
Europe & Eurasia,,1991,12914.481152598066
Europe & Eurasia,,1992,12537.679416785033
Europe & Eurasia,,1993,11633.836819136537
Europe & Eurasia,,1994,11188.656883619386
Europe & Eurasia,,1995,11040.202642806296
Europe & Eurasia,,1996,10920.166543452819
Europe & Eurasia,,1997,10946.472286595475
Europe & Eurasia,,1998,11057.210227627358
Europe & Eurasia,,1999,10966.215722479155
Europe & Eurasia,,2000,10851.421009477981
Europe & Eurasia,,2001,11012.936721035876
Europe & Eurasia,,2002,10935.09426970439
Europe & Eurasia,,2003,11087.933813233516
Europe & Eurasia,,2004,11177.924371624273
Europe & Eurasia,,2005,11234.906607530136
Europe & Eurasia,,2006,11374.566519860165
Europe & Eurasia,,2007,11194.595217496151
Europe & Eurasia,,2008,11173.921200854178
Europe & Eurasia,,2009,10659.152184715704
Europe & Eurasia,,2010,10610.567115171507
Europe & Eurasia,,2011,10510.57302487942
Europe & Eurasia,,2012,10258.884066536817
Europe & Eurasia,,2013,10051.34986192985
Europe & Eurasia,,2014,9987.933458899275
Europe & Eurasia,,2015,10069.952479799047
Europe & Eurasia,,2016,10288.19347872659
European Union,,1965,4659.96655
European Union,,1966,5106.418990000001
European Union,,1967,5525.645600000001
European Union,,1968,6063.533099999999
European Union,,1969,6777.684880000002
European Union,,1970,7508.424261510001
European Union,,1971,7841.510252710001
European Union,,1972,8397.933995610001
European Union,,1973,8987.96554264
European Union,,1974,8443.49213646
European Union,,1975,8113.9251855500015
European Union,,1976,8659.80000673
European Union,,1977,8539.46649013
European Union,,1978,8835.14853082203
European Union,,1979,9052.819983038924
European Union,,1980,8420.100868392105
European Union,,1981,7832.91395079123
European Union,,1982,7412.558450395235
European Union,,1983,7168.138247752389
European Union,,1984,7220.436494152422
European Union,,1985,7316.8566183628245
European Union,,1986,7528.065380064992
European Union,,1987,7534.563154350997
European Union,,1988,7615.000048962561
European Union,,1989,7653.1325038680925
European Union,,1990,7757.135662479408
European Union,,1991,7784.735155182685
European Union,,1992,7828.6029631429465
European Union,,1993,7741.399573998056
European Union,,1994,7769.0193845916765
European Union,,1995,7915.520773802538
European Union,,1996,8075.811264155831
European Union,,1997,8125.270346607778
European Union,,1998,8310.501432550886
European Union,,1999,8252.064633218557
European Union,,2000,8167.302545733831
European Union,,2001,8284.126320048743
European Union,,2002,8233.331217603736
European Union,,2003,8289.311915493368
European Union,,2004,8370.162437284824
European Union,,2005,8439.011262795573
European Union,,2006,8458.382834666729
European Union,,2007,8277.733157537354
European Union,,2008,8230.063574824158
European Union,,2009,7793.100965490859
European Union,,2010,7733.768904216395
European Union,,2011,7495.085171475826
European Union,,2012,7196.06531526593
European Union,,2013,6998.090991581196
European Union,,2014,6870.7962009955245
European Union,,2015,6984.480404413929
European Union,,2016,7132.475859504457
Finland,FIN,1965,66.53523
Finland,FIN,1966,80.51449000000001
Finland,FIN,1967,84.30587000000001
Finland,FIN,1968,95.64512
Finland,FIN,1969,111.21769000000002
Finland,FIN,1970,125.17369
Finland,FIN,1971,129.53494
Finland,FIN,1972,137.98995000000002
Finland,FIN,1973,154.35336
Finland,FIN,1974,134.45443
Finland,FIN,1975,138.89709000000002
Finland,FIN,1976,149.16638
Finland,FIN,1977,145.45641
Finland,FIN,1978,145.89835000000002
Finland,FIN,1979,154.70226
Finland,FIN,1980,148.79422000000002
Finland,FIN,1981,142.47913
Finland,FIN,1982,131.58182000000002
Finland,FIN,1983,122.16152000000001
Finland,FIN,1984,123.83624
Finland,FIN,1985,125.06902000000001
Finland,FIN,1986,130.83750000000003
Finland,FIN,1987,130.06992000000002
Finland,FIN,1988,128.31379
Finland,FIN,1989,128.05793
Finland,FIN,1990,131.46552
Finland,FIN,1991,130.24437
Finland,FIN,1992,128.45335
Finland,FIN,1993,123.58038
Finland,FIN,1994,128.79062000000002
Finland,FIN,1995,118.69578000000003
Finland,FIN,1996,121.09156000000002
Finland,FIN,1997,119.77737000000002
Finland,FIN,1998,125.33651
Finland,FIN,1999,126.33669
Finland,FIN,2000,126.79026000000002
Finland,FIN,2001,124.08047000000002
Finland,FIN,2002,129.3256
Finland,FIN,2003,133.39610000000002
Finland,FIN,2004,124.35959
Finland,FIN,2005,128.9830621915
Finland,FIN,2006,124.12272418578002
Finland,FIN,2007,125.72429255922903
Finland,FIN,2008,123.87613559154202
Finland,FIN,2009,117.001244845542
Finland,FIN,2010,122.70528702672901
Finland,FIN,2011,112.93688100207669
Finland,FIN,2012,106.31941100207668
Finland,FIN,2013,104.80751100207668
Finland,FIN,2014,100.39123763017345
Finland,FIN,2015,101.67455174549796
Finland,FIN,2016,104.65281630005767
France,FRA,1965,626.7058100000002
France,FRA,1966,670.6206900000001
France,FRA,1967,770.1269700000001
France,FRA,1968,834.82466
France,FRA,1969,964.7433900000001
France,FRA,1970,1096.38336
France,FRA,1971,1195.1918400000002
France,FRA,1972,1327.2504900000001
France,FRA,1973,1480.13847
France,FRA,1974,1407.3114100000003
France,FRA,1975,1283.6961400000002
France,FRA,1976,1389.22676
France,FRA,1977,1332.5886600000001
France,FRA,1978,1383.5164300000001
France,FRA,1979,1376.3290900000004
France,FRA,1980,1278.03233
France,FRA,1981,1151.41652
France,FRA,1982,1064.19152
France,FRA,1983,1039.7219999999998
France,FRA,1984,998.8774400000001
France,FRA,1985,980.4090000000002
France,FRA,1986,1000.6451999999999
France,FRA,1987,1007.1580000000001
France,FRA,1988,1000.1800000000001
France,FRA,1989,1028.092
France,FRA,1990,1039.7220000000002
France,FRA,1991,1100.72135
France,FRA,1992,1098.3837200000005
France,FRA,1993,1059.3418100000001
France,FRA,1994,1026.0800100000001
France,FRA,1995,1035.5468300000002
France,FRA,1996,1058.28348
France,FRA,1997,1066.05232
France,FRA,1998,1104.5941400000002
France,FRA,1999,1121.69024
France,FRA,2000,1104.1289399999998
France,FRA,2001,1110.1300200000003
France,FRA,2002,1080.14788
France,FRA,2003,1082.5901800000001
France,FRA,2004,1093.7921959999999
France,FRA,2005,1082.340135
France,FRA,2006,1081.523709
France,FRA,2007,1063.3727680000002
France,FRA,2008,1056.440125
France,FRA,2009,1018.0553100000002
France,FRA,2010,982.300038
France,FRA,2011,965.56368879
France,FRA,2012,933.9028513300003
France,FRA,2013,921.710064
France,FRA,2014,894.3755865400002
France,FRA,2015,892.9900813800002
France,FRA,2016,888.2316532414993
Germany,DEU,1965,1003.3666200000002
Germany,DEU,1966,1121.96936
Germany,DEU,1967,1163.8489900000004
Germany,DEU,1968,1306.8165800000002
Germany,DEU,1969,1469.15975
Germany,DEU,1970,1613.65087
Germany,DEU,1971,1675.17357
Germany,DEU,1972,1770.5046800000002
Germany,DEU,1973,1886.7349
Germany,DEU,1974,1709.3657700000003
Germany,DEU,1975,1658.63571
Germany,DEU,1976,1791.42705
Germany,DEU,1977,1773.2377299999996
Germany,DEU,1978,1838.91234
Germany,DEU,1979,1897.5624300000002
Germany,DEU,1980,1713.2967099999998
Germany,DEU,1981,1552.0002399999996
Germany,DEU,1982,1464.6705700000005
Germany,DEU,1983,1431.6064800000001
Germany,DEU,1984,1424.33773
Germany,DEU,1985,1469.31094
Germany,DEU,1986,1549.8486899999998
Germany,DEU,1987,1505.92218
Germany,DEU,1988,1504.5731000000005
Germany,DEU,1989,1414.3126700000003
Germany,DEU,1990,1480.2315100000003
Germany,DEU,1991,1548.4414600000005
Germany,DEU,1992,1562.35094
Germany,DEU,1993,1585.3667100000002
Germany,DEU,1994,1571.63168
Germany,DEU,1995,1571.7363500000001
Germany,DEU,1996,1597.45028
Germany,DEU,1997,1586.9367599999998
Germany,DEU,1998,1588.5533300000002
Germany,DEU,1999,1539.76548
Germany,DEU,2000,1509.3414
Germany,DEU,2001,1530.3800700000002
Germany,DEU,2002,1482.02253
Germany,DEU,2003,1455.23864
Germany,DEU,2004,1441.9222900000002
Germany,DEU,2005,1423.4887399999998
Germany,DEU,2006,1436.90976
Germany,DEU,2007,1308.27033
Germany,DEU,2008,1382.6209200000003
Germany,DEU,2009,1324.3778800000002
Germany,DEU,2010,1341.9275499999999
Germany,DEU,2011,1302.2808800000003
Germany,DEU,2012,1296.0355700000002
Germany,DEU,2013,1318.65592
Germany,DEU,2014,1284.38231
Germany,DEU,2015,1279.3581499999998
Germany,DEU,2016,1314.01838772
Greece,GRC,1965,51.57905000000001
Greece,GRC,1966,56.27757000000001
Greece,GRC,1967,66.16307
Greece,GRC,1968,67.62845
Greece,GRC,1969,71.9897
Greece,GRC,1970,78.00241000000003
Greece,GRC,1971,86.12015000000002
Greece,GRC,1972,99.85518
Greece,GRC,1973,116.30000000000001
Greece,GRC,1974,109.20570000000001
Greece,GRC,1975,115.63709
Greece,GRC,1976,122.97562
Greece,GRC,1977,125.18532000000002
Greece,GRC,1978,136.09426
Greece,GRC,1979,144.01429
Greece,GRC,1980,144.21200000000002
Greece,GRC,1981,138.62960000000004
Greece,GRC,1982,138.40863000000002
Greece,GRC,1983,132.74482000000003
Greece,GRC,1984,135.94307000000003
Greece,GRC,1985,139.30414000000002
Greece,GRC,1986,141.40917000000002
Greece,GRC,1987,153.57415
Greece,GRC,1988,158.87743
Greece,GRC,1989,173.99643
Greece,GRC,1990,170.71677
Greece,GRC,1991,172.87995
Greece,GRC,1992,176.64807000000002
Greece,GRC,1993,179.99751
Greece,GRC,1994,185.92881000000003
Greece,GRC,1995,192.69746999999995
Greece,GRC,1996,201.94332000000003
Greece,GRC,1997,205.31602000000007
Greece,GRC,1998,216.80646000000004
Greece,GRC,1999,209.47956000000002
Greece,GRC,2000,219.60929000000002
Greece,GRC,2001,224.48225999999997
Greece,GRC,2002,225.36614000000003
Greece,GRC,2003,236.00759000000005
Greece,GRC,2004,233.94908
Greece,GRC,2005,234.20494000000008
Greece,GRC,2006,247.20728000000003
Greece,GRC,2007,248.67266000000004
Greece,GRC,2008,236.76353999999998
Greece,GRC,2009,226.44773000000006
Greece,GRC,2010,210.32855000000004
Greece,GRC,2011,197.72163000000003
Greece,GRC,2012,177.55521000000002
Greece,GRC,2013,168.61174
Greece,GRC,2014,167.26265999999998
Greece,GRC,2015,173.49470327791957
Greece,GRC,2016,178.83829949057156
Hong Kong,HKG,1965,24.6654536338
Hong Kong,HKG,1966,27.026924435999998
Hong Kong,HKG,1967,32.38864322052999
Hong Kong,HKG,1968,35.36604029974
Hong Kong,HKG,1969,41.92548078654
Hong Kong,HKG,1970,45.28680571614
Hong Kong,HKG,1971,47.648109999999996
Hong Kong,HKG,1972,54.41677000000001
Hong Kong,HKG,1973,56.46365000000001
Hong Kong,HKG,1974,57.789470000000016
Hong Kong,HKG,1975,54.3121
Hong Kong,HKG,1976,64.17434
Hong Kong,HKG,1977,69.40784000000001
Hong Kong,HKG,1978,72.10600000000001
Hong Kong,HKG,1979,73.71094000000001
Hong Kong,HKG,1980,75.43218000000002
Hong Kong,HKG,1981,80.00277000000001
Hong Kong,HKG,1982,77.85122
Hong Kong,HKG,1983,69.09383
Hong Kong,HKG,1984,63.86033000000002
Hong Kong,HKG,1985,59.975910000000006
Hong Kong,HKG,1986,58.394230000000015
Hong Kong,HKG,1987,57.103300000000004
Hong Kong,HKG,1988,65.45364000000002
Hong Kong,HKG,1989,69.80326000000001
Hong Kong,HKG,1990,73.07129
Hong Kong,HKG,1991,72.9201
Hong Kong,HKG,1992,93.79595
Hong Kong,HKG,1993,97.55244000000003
Hong Kong,HKG,1994,103.86753000000006
Hong Kong,HKG,1995,111.27584
Hong Kong,HKG,1996,109.03124999999999
Hong Kong,HKG,1997,107.93803000000001
Hong Kong,HKG,1998,103.53026000000001
Hong Kong,HKG,1999,110.26403
Hong Kong,HKG,2000,115.00907
Hong Kong,HKG,2001,139.00176
Hong Kong,HKG,2002,152.06225
Hong Kong,HKG,2003,152.62049000000002
Hong Kong,HKG,2004,181.05584000000002
Hong Kong,HKG,2005,163.13401000000002
Hong Kong,HKG,2006,176.9511683698957
Hong Kong,HKG,2007,190.52401724371012
Hong Kong,HKG,2008,172.6804169581342
Hong Kong,HKG,2009,196.26440545497212
Hong Kong,HKG,2010,207.03300498322423
Hong Kong,HKG,2011,209.05681839785584
Hong Kong,HKG,2012,200.13903187844548
Hong Kong,HKG,2013,204.7623285559274
Hong Kong,HKG,2014,193.63228527754484
Hong Kong,HKG,2015,212.39051612002527
Hong Kong,HKG,2016,219.71394803550655
Hungary,HUN,1965,43.914880000000004
Hungary,HUN,1966,48.194720000000004
Hungary,HUN,1967,50.92777000000001
Hungary,HUN,1968,53.25377
Hungary,HUN,1969,59.48745000000001
Hungary,HUN,1970,68.98916
Hungary,HUN,1971,77.67677
Hungary,HUN,1972,84.42217000000001
Hungary,HUN,1973,94.84265000000002
Hungary,HUN,1974,103.87916000000001
Hungary,HUN,1975,116.86987
Hungary,HUN,1976,122.18477999999999
Hungary,HUN,1977,130.00014
Hungary,HUN,1978,143.81658000000002
Hungary,HUN,1979,135.24526999999998
Hungary,HUN,1980,131.17477000000002
Hungary,HUN,1981,125.31325000000001
Hungary,HUN,1982,118.59111
Hungary,HUN,1983,112.45047000000001
Hungary,HUN,1984,117.89331000000001
Hungary,HUN,1985,120.07975
Hungary,HUN,1986,110.83390000000001
Hungary,HUN,1987,116.31163000000002
Hungary,HUN,1988,107.47283
Hungary,HUN,1989,103.85589999999998
Hungary,HUN,1990,107.87988
Hungary,HUN,1991,93.20282
Hungary,HUN,1992,94.08670000000001
Hungary,HUN,1993,89.44633000000002
Hungary,HUN,1994,94.54027
Hungary,HUN,1995,88.98113
Hungary,HUN,1996,82.25899
Hungary,HUN,1997,82.64277999999999
Hungary,HUN,1998,86.42253000000002
Hungary,HUN,1999,83.04983000000004
Hungary,HUN,2000,79.65387
Hungary,HUN,2001,77.82796
Hungary,HUN,2002,74.40874
Hungary,HUN,2003,71.39657000000001
Hungary,HUN,2004,73.79235000000001
Hungary,HUN,2005,85.57354000000001
Hungary,HUN,2006,90.19065000000002
Hungary,HUN,2007,89.96968
Hungary,HUN,2008,87.13195999999999
Hungary,HUN,2009,82.15432000000001
Hungary,HUN,2010,77.87448
Hungary,HUN,2011,74.09685005208334
Hungary,HUN,2012,69.18899005208334
Hungary,HUN,2013,68.66564005208335
Hungary,HUN,2014,76.74921949295576
Hungary,HUN,2015,81.34688196126548
Hungary,HUN,2016,82.59871190139978
India,IND,1965,147.02646000000001
India,IND,1966,164.28538
India,IND,1967,169.44910000000002
India,IND,1968,189.75508000000005
India,IND,1969,227.90148000000002
India,IND,1970,226.84315000000004
India,IND,1971,238.12425
India,IND,1972,256.9183300000001
India,IND,1973,271.14182
India,IND,1974,265.55942
India,IND,1975,271.52561000000003
India,IND,1976,286.01658999999995
India,IND,1977,307.18319
India,IND,1978,333.97871
India,IND,1979,360.57652
India,IND,1980,367.89179
India,IND,1981,395.83867999999995
India,IND,1982,411.7368900000001
India,IND,1983,432.90349000000003
India,IND,1984,464.43242
India,IND,1985,503.96279000000004
India,IND,1986,529.5139
India,IND,1987,546.5518500000001
India,IND,1988,599.2939
India,IND,1989,648.96563
India,IND,1990,673.8770900000001
India,IND,1991,685.0418900000001
India,IND,1992,721.9322500000001
India,IND,1993,728.7590600000001
India,IND,1994,783.6759200000004
India,IND,1995,874.9481599999999
India,IND,1996,942.7510600000002
India,IND,1997,1006.02989
